32400.000000	4.480400	4.450091
32401.000000	4.300100	4.450005
32402.000000	4.463000	4.449681
32403.000000	4.469000	4.449809
32404.000000	4.539200	4.449815
32405.000000	4.607800	4.450548
32406.000000	4.444300	4.450850
32407.000000	4.374100	4.450746
32408.000000	4.383700	4.450616
32409.000000	4.355200	4.450306
32410.000000	4.373200	4.449879
32411.000000	4.519800	4.449870
32412.000000	4.701400	4.450092
32413.000000	4.316700	4.450270
32414.000000	4.466400	4.450470
32415.000000	4.336700	4.451033
32416.000000	4.464100	4.451104
32417.000000	4.416500	4.450474
32418.000000	4.386200	4.450268
32419.000000	4.604700	4.449998
32420.000000	4.468000	4.449958
32421.000000	4.287400	4.450360
32422.000000	4.413800	4.450814
32423.000000	4.512600	4.450722
32424.000000	4.349200	4.450232
32425.000000	4.540100	4.450369
32426.000000	4.373000	4.450119
32427.000000	4.551700	4.450183
32428.000000	4.266500	4.450454
32429.000000	4.511800	4.450021
32430.000000	4.532000	4.449805
32431.000000	4.377700	4.449967
32432.000000	4.447200	4.450544
32433.000000	4.494200	4.449679
32434.000000	4.404800	4.449793
32435.000000	4.378200	4.450074
32436.000000	4.458200	4.450116
32437.000000	4.591700	4.450091
32438.000000	4.396400	4.449721
32439.000000	4.436600	4.449942
32440.000000	4.420400	4.449749
32441.000000	4.464400	4.449966
32442.000000	4.407200	4.449860
32443.000000	4.449700	4.449550
32444.000000	4.535500	4.449758
32445.000000	4.456200	4.450159
32446.000000	4.466900	4.449911
32447.000000	4.467600	4.449882
32448.000000	4.309300	4.450077
32449.000000	4.380700	4.450000
32450.000000	4.544500	4.449640
32451.000000	4.491900	4.449621
32452.000000	4.506100	4.449915
32453.000000	4.470400	4.449770
32454.000000	4.396300	4.449837
32455.000000	4.425100	4.450082
32456.000000	4.366300	4.450387
32457.000000	4.470300	4.450129
32458.000000	4.497100	4.449686
32459.000000	4.430000	4.449952
32460.000000	4.580500	4.449441
32461.000000	4.443300	4.449740
32462.000000	4.442200	4.449828
32463.000000	4.476200	4.449750
32464.000000	4.405700	4.449582
32465.000000	4.324800	4.449972
32466.000000	4.405700	4.449824
32467.000000	4.477800	4.449548
32468.000000	4.453100	4.449410
32469.000000	4.507400	4.449745
32470.000000	4.624400	4.449431
32471.000000	4.398600	4.449384
32472.000000	4.308700	4.449381
32473.000000	4.405800	4.449419
32474.000000	4.476200	4.449422
32475.000000	4.423400	4.449552
32476.000000	4.378800	4.449060
32477.000000	4.661000	4.448879
32478.000000	4.495700	4.449618
32479.000000	4.361300	4.449256
32480.000000	4.475900	4.448909
32481.000000	4.437600	4.448565
32482.000000	4.359100	4.449046
32483.000000	4.532600	4.448940
32484.000000	4.411900	4.448927
32485.000000	4.406900	4.448844
32486.000000	4.437300	4.448611
32487.000000	4.584200	4.449129
32488.000000	4.435700	4.448309
32489.000000	4.512300	4.448309
32490.000000	4.488100	4.448615
32491.000000	4.426300	4.448299
32492.000000	4.372400	4.448413
32493.000000	4.469800	4.448695
32494.000000	4.369200	4.448416
32495.000000	4.493100	4.448130
32496.000000	4.497100	4.448159
32497.000000	4.441400	4.447973
32498.000000	4.384700	4.447716
32499.000000	4.595000	4.447951
32500.000000	4.588400	4.447693
32501.000000	4.341800	4.447388
32502.000000	4.421300	4.447752
32503.000000	4.470700	4.447898
32504.000000	4.312500	4.447734
32505.000000	4.389500	4.448097
32506.000000	4.611500	4.447777
32507.000000	4.442800	4.447314
32508.000000	4.390400	4.447378
32509.000000	4.473300	4.447137
32510.000000	4.645000	4.447387
32511.000000	4.377200	4.448065
32512.000000	4.388200	4.447935
32513.000000	4.518800	4.447605
32514.000000	4.387500	4.447521
32515.000000	4.361600	4.447074
32516.000000	4.572400	4.447105
32517.000000	4.553800	4.447191
32518.000000	4.284900	4.447237
32519.000000	4.598200	4.447482
32520.000000	4.557200	4.447333
32521.000000	4.277100	4.447076
32522.000000	4.356600	4.446873
32523.000000	4.574300	4.447220
32524.000000	4.454400	4.447250
32525.000000	4.373500	4.447201
32526.000000	4.709600	4.447109
32527.000000	4.491100	4.446969
32528.000000	4.253500	4.447183
32529.000000	4.361100	4.446870
32530.000000	4.635800	4.447024
32531.000000	4.382200	4.447284
32532.000000	4.440000	4.447323
32533.000000	4.587100	4.447286
32534.000000	4.472500	4.447383
32535.000000	4.162500	4.447360
32536.000000	4.383000	4.446934
32537.000000	4.625000	4.446898
32538.000000	4.439000	4.446974
32539.000000	4.571100	4.446947
32540.000000	4.467600	4.447106
32541.000000	4.416800	4.447058
32542.000000	4.256600	4.446935
32543.000000	4.444100	4.446713
32544.000000	4.561800	4.446829
32545.000000	4.566400	4.446738
32546.000000	4.383700	4.446774
32547.000000	4.507100	4.446737
32548.000000	4.479000	4.446631
32549.000000	4.354600	4.446649
32550.000000	4.421300	4.446373
32551.000000	4.535700	4.446300
32552.000000	4.546400	4.446405
32553.000000	4.316000	4.446513
32554.000000	4.570700	4.446230
32555.000000	4.442800	4.446139
32556.000000	4.317700	4.446406
32557.000000	4.449100	4.446318
32558.000000	4.494900	4.446535
32559.000000	4.426000	4.446305
32560.000000	4.526100	4.446175
32561.000000	4.518900	4.446255
32562.000000	4.374400	4.446325
32563.000000	4.315800	4.446478
32564.000000	4.357000	4.446433
32565.000000	4.550800	4.446495
32566.000000	4.539100	4.446415
32567.000000	4.466400	4.446605
32568.000000	4.438500	4.446263
32569.000000	4.414600	4.446330
32570.000000	4.315500	4.446399
32571.000000	4.453000	4.446428
32572.000000	4.448200	4.446497
32573.000000	4.446100	4.446448
32574.000000	4.531200	4.446550
32575.000000	4.441500	4.446100
32576.000000	4.369800	4.446279
32577.000000	4.475100	4.446195
32578.000000	4.504900	4.446342
32579.000000	4.521400	4.446418
32580.000000	4.332700	4.446535
32581.000000	4.434500	4.446360
32582.000000	4.390800	4.446256
32583.000000	4.473200	4.446198
32584.000000	4.450900	4.446225
32585.000000	4.586100	4.445878
32586.000000	4.507000	4.445759
32587.000000	4.431400	4.445676
32588.000000	4.426100	4.445754
32589.000000	4.391800	4.445731
32590.000000	4.368700	4.446228
32591.000000	4.448100	4.446482
32592.000000	4.492800	4.446155
32593.000000	4.484600	4.445483
32594.000000	4.489200	4.445902
32595.000000	4.560800	4.446040
32596.000000	4.465100	4.446212
32597.000000	4.326400	4.445700
32598.000000	4.409500	4.446415
32599.000000	4.396100	4.446347
32600.000000	4.442000	4.445852
32601.000000	4.531200	4.445687
32602.000000	4.542600	4.445864
32603.000000	4.431900	4.445861
32604.000000	4.350400	4.446177
32605.000000	4.478400	4.446531
32606.000000	4.398700	4.446090
32607.000000	4.463400	4.446303
32608.000000	4.506700	4.445795
32609.000000	4.359600	4.446002
32610.000000	4.404400	4.446202
32611.000000	4.484200	4.446169
32612.000000	4.572900	4.446504
32613.000000	4.265400	4.446373
32614.000000	4.474200	4.445773
32615.000000	4.510400	4.446048
32616.000000	4.459200	4.446279
32617.000000	4.444700	4.446216
32618.000000	4.369100	4.446118
32619.000000	4.498300	4.446016
32620.000000	4.407300	4.445916
32621.000000	4.498000	4.446011
32622.000000	4.426200	4.445910
32623.000000	4.380600	4.446099
32624.000000	4.496200	4.446195
32625.000000	4.540500	4.445876
32626.000000	4.393800	4.446096
32627.000000	4.443200	4.445910
32628.000000	4.494600	4.445860
32629.000000	4.432300	4.446085
32630.000000	4.366900	4.446118
32631.000000	4.445200	4.445809
32632.000000	4.518200	4.445850
32633.000000	4.416000	4.445774
32634.000000	4.465600	4.446087
32635.000000	4.507600	4.446102
32636.000000	4.522400	4.446108
32637.000000	4.389000	4.445998
32638.000000	4.344200	4.446035
32639.000000	4.513400	4.445871
32640.000000	4.326900	4.446008
32641.000000	4.521700	4.445858
32642.000000	4.471300	4.445915
32643.000000	4.430600	4.445817
32644.000000	4.408600	4.445736
32645.000000	4.545500	4.445960
